station_uid,count,energy,date,cost
5b689b17-9cbf-40b3-a1d9-5e295f056aad,196,5866.352000000001,2024-05,3989.14
5b689b17-9cbf-40b3-a1d9-5e295f056aad,168,5304.247999999998,2024-06,3606.97
5b689b17-9cbf-40b3-a1d9-5e295f056aad,190,6205.063999999999,2024-07,4221.38
5b689b17-9cbf-40b3-a1d9-5e295f056aad,134,4111.319999999999,2024-08,2796.18
5b689b17-9cbf-40b3-a1d9-5e295f056aad,8,221.08,2024-09,150.34
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,72,1568.6979999999996,2024-01,1066.68
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,74,1415.8420000000006,2024-02,962.74
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,119,2264.6959999999995,2024-03,1539.98
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,104,1903.186,2024-04,1294.13
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,108,2228.4060000000004,2024-05,1515.31
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,103,2915.3160000000003,2024-06,1989.82
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,159,5338.260000000002,2024-07,3616.44
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,123,3671.5280000000016,2024-08,2510.91
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,9,286.716,2024-09,194.95
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,31,1092.274,2024-01,742.79
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,52,1532.2880000000002,2024-02,1041.93
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,64,2127.3400000000006,2024-03,1446.56
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,83,2437.087999999999,2024-04,1657.18
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,95,3004.4939999999997,2024-05,2043.05
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,79,2754.504,2024-06,1875.78
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,136,5008.6979999999985,2024-07,3394.70
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,85,2773.3200000000006,2024-08,1885.83
8cfa01b3-d75d-4dcf-b476-f368b1da5a74,8,295.56399999999996,2024-09,200.98
894d152d-e4d9-4470-80fc-69f6e3a8244b,20,547.164,2024-06,344.01
894d152d-e4d9-4470-80fc-69f6e3a8244b,135,4267.877999999999,2024-07,2905.39
894d152d-e4d9-4470-80fc-69f6e3a8244b,147,4765.422999999998,2024-08,3216.27
894d152d-e4d9-4470-80fc-69f6e3a8244b,6,180.532,2024-09,122.77
894d152d-e4d9-4470-80fc-69f6e3a8244b,21,592.74,2024-06,389.38
894d152d-e4d9-4470-80fc-69f6e3a8244b,126,4268.639999999999,2024-07,2885.19
894d152d-e4d9-4470-80fc-69f6e3a8244b,167,5541.766,2024-08,3775.87
894d152d-e4d9-4470-80fc-69f6e3a8244b,7,211.72600000000003,2024-09,143.96
8b0a6102-4006-4dc7-8c3d-0c5856fb387f,7,184.92600000000002,2024-06,125.30
8b0a6102-4006-4dc7-8c3d-0c5856fb387f,86,2622.6769999999997,2024-07,1783.47
8b0a6102-4006-4dc7-8c3d-0c5856fb387f,93,2888.691,2024-08,1964.33
8b0a6102-4006-4dc7-8c3d-0c5856fb387f,6,177.77700000000002,2024-09,120.88
8b0a6102-4006-4dc7-8c3d-0c5856fb387f,6,191.14,2024-06,122.64
8b0a6102-4006-4dc7-8c3d-0c5856fb387f,39,1213.2070000000003,2024-07,824.97
8b0a6102-4006-4dc7-8c3d-0c5856fb387f,52,1797.7969999999998,2024-08,1224.92
8b0a6102-4006-4dc7-8c3d-0c5856fb387f,2,86.669,2024-09,58.94
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,156,3914.7319999999995,2024-01,2661.98
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,136,3404.6920000000014,2024-02,2315.14
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,158,4143.720000000001,2024-03,2817.71
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,138,3792.4480000000003,2024-04,2578.83
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,229,6141.599999999996,2024-05,4176.30
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,184,5673.712000000001,2024-06,3724.00
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,168,4670.951999999998,2024-07,3178.33
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,128,3788.424000000001,2024-08,2577.62
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,11,276.952,2024-09,188.34
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,84,2177.228,2024-01,1480.51
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,71,1822.926,2024-02,1239.61
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,116,3430.507999999999,2024-03,2332.74
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,88,3168.1480000000006,2024-04,2154.35
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,173,5191.504,2024-05,3530.21
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,116,3392.6800000000007,2024-06,2307.95
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,232,7908.2760000000035,2024-07,5377.94
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,193,6357.991999999999,2024-08,4327.01
a307d6b0-5a7f-4f27-9f6f-0a6ff34c5725,14,529.1039999999999,2024-09,359.79
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,119,3066.2000000000003,2024-01,2084.96
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,66,2050.4919999999997,2024-02,1394.34
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,94,2736.2199999999993,2024-03,1860.63
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,167,4632.852000000001,2024-04,3150.42
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,162,4469.699999999999,2024-05,3039.40
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,85,2348.495999999999,2024-06,1597.45
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,179,6111.684000000001,2024-07,4160.44
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,124,3578.2000000000003,2024-08,2433.16
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,8,244.83999999999997,2024-09,166.50
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,123,3517.532000000002,2024-01,2391.91
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,123,3544.004,2024-02,2409.92
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,167,4919.128000000002,2024-03,3345.11
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,216,6536.128000000001,2024-04,4444.58
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,283,9388.671999999999,2024-05,6384.25
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,194,6769.888000000001,2024-06,4608.37
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,212,7250.919999999998,2024-07,4931.21
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,186,6342.3920000000035,2024-08,4319.37
b89f83ae-8d44-4126-ae9c-e8b4809a3c23,10,301.36,2024-09,204.93
cbc800d7-5b57-488a-8eca-50703a0d4050,84,2630.0599999999995,2024-01,1788.42
cbc800d7-5b57-488a-8eca-50703a0d4050,60,1940.6080000000002,2024-02,1319.62
cbc800d7-5b57-488a-8eca-50703a0d4050,85,2580.2360000000003,2024-03,1754.59
cbc800d7-5b57-488a-8eca-50703a0d4050,58,1532.012000000001,2024-04,1041.76
cbc800d7-5b57-488a-8eca-50703a0d4050,54,1593.3999999999996,2024-05,1083.49
cbc800d7-5b57-488a-8eca-50703a0d4050,51,1554.5120000000002,2024-06,1059.04
cbc800d7-5b57-488a-8eca-50703a0d4050,78,2320.1159999999995,2024-07,1577.71
cbc800d7-5b57-488a-8eca-50703a0d4050,51,1589.7719999999995,2024-08,1081.06
cbc800d7-5b57-488a-8eca-50703a0d4050,4,65.624,2024-09,44.64
cbc800d7-5b57-488a-8eca-50703a0d4050,95,2653.048,2024-01,1803.99
cbc800d7-5b57-488a-8eca-50703a0d4050,56,1868.58,2024-02,1270.68
cbc800d7-5b57-488a-8eca-50703a0d4050,56,1551.5199999999993,2024-03,1055.03
cbc800d7-5b57-488a-8eca-50703a0d4050,83,2414.832,2024-04,1642.07
cbc800d7-5b57-488a-8eca-50703a0d4050,86,2531.519999999999,2024-05,1721.44
cbc800d7-5b57-488a-8eca-50703a0d4050,85,2444.6159999999995,2024-06,1662.28
cbc800d7-5b57-488a-8eca-50703a0d4050,89,2821.2319999999995,2024-07,1918.62
cbc800d7-5b57-488a-8eca-50703a0d4050,58,1758.0199999999998,2024-08,1195.42
cbc800d7-5b57-488a-8eca-50703a0d4050,8,284.692,2024-09,193.59
7bcc03d1-f871-4d5b-822f-ead27580f1e5,90,2333.836,2024-01,1587.04
7bcc03d1-f871-4d5b-822f-ead27580f1e5,95,2170.038000000001,2024-02,1475.58
7bcc03d1-f871-4d5b-822f-ead27580f1e5,126,3098.993999999999,2024-03,2107.32
7bcc03d1-f871-4d5b-822f-ead27580f1e5,132,3527.4820000000013,2024-04,2398.71
7bcc03d1-f871-4d5b-822f-ead27580f1e5,132,4097.431999999999,2024-05,2786.21
7bcc03d1-f871-4d5b-822f-ead27580f1e5,145,4146.119999999998,2024-06,2819.66
7bcc03d1-f871-4d5b-822f-ead27580f1e5,181,5577.032,2024-07,3799.73
7bcc03d1-f871-4d5b-822f-ead27580f1e5,122,3627.832,2024-08,2467.99
7bcc03d1-f871-4d5b-822f-ead27580f1e5,9,372.59999999999997,2024-09,253.37
7bcc03d1-f871-4d5b-822f-ead27580f1e5,66,1475.0819999999999,2024-01,1003.03
7bcc03d1-f871-4d5b-822f-ead27580f1e5,80,1755.9740000000002,2024-02,1194.10
7bcc03d1-f871-4d5b-822f-ead27580f1e5,111,3219.6740000000004,2024-03,2189.38
7bcc03d1-f871-4d5b-822f-ead27580f1e5,95,3223.344000000001,2024-04,2191.86
7bcc03d1-f871-4d5b-822f-ead27580f1e5,132,4281.466,2024-05,2911.39
7bcc03d1-f871-4d5b-822f-ead27580f1e5,114,3290.092000000001,2024-06,2226.59
7bcc03d1-f871-4d5b-822f-ead27580f1e5,173,6063.196000000001,2024-07,4125.33
7bcc03d1-f871-4d5b-822f-ead27580f1e5,143,4574.3319999999985,2024-08,3099.09
7bcc03d1-f871-4d5b-822f-ead27580f1e5,15,486.456,2024-09,330.78
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,36,1031.3999999999999,2024-01,701.34
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,28,767.7489999999999,2024-02,522.06
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,37,1023.429,2024-03,695.93
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,48,1380.836,2024-04,938.94
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,42,1107.667,2024-05,753.23
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,40,998.7550000000003,2024-06,679.15
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,67,1680.8769999999997,2024-07,1143.30
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,70,1377.5839999999994,2024-08,939.45
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,3,137.471,2024-09,93.48
eff8bb4b-2784-405c-8874-d7d3432236a5,5,91.202,2024-01,50.16
eff8bb4b-2784-405c-8874-d7d3432236a5,4,44.366,2024-02,24.41
eff8bb4b-2784-405c-8874-d7d3432236a5,9,169.77800000000005,2024-03,93.37
eff8bb4b-2784-405c-8874-d7d3432236a5,11,311.176,2024-04,171.15
eff8bb4b-2784-405c-8874-d7d3432236a5,28,687.2379999999999,2024-05,377.96
eff8bb4b-2784-405c-8874-d7d3432236a5,32,637.6359999999999,2024-06,354.46
eff8bb4b-2784-405c-8874-d7d3432236a5,48,1136.5060000000003,2024-07,626.87
eff8bb4b-2784-405c-8874-d7d3432236a5,31,379.7060000000001,2024-08,208.87
eff8bb4b-2784-405c-8874-d7d3432236a5,4,54.45700000000001,2024-09,29.95
eff8bb4b-2784-405c-8874-d7d3432236a5,4,88.87400000000002,2024-01,48.88
eff8bb4b-2784-405c-8874-d7d3432236a5,2,56.373,2024-02,31.00
eff8bb4b-2784-405c-8874-d7d3432236a5,7,88.968,2024-03,48.94
eff8bb4b-2784-405c-8874-d7d3432236a5,5,93.5,2024-04,51.43
eff8bb4b-2784-405c-8874-d7d3432236a5,1,22.747,2024-05,12.51
eff8bb4b-2784-405c-8874-d7d3432236a5,3,34.938,2024-06,19.22
eff8bb4b-2784-405c-8874-d7d3432236a5,9,153.674,2024-07,84.53
eff8bb4b-2784-405c-8874-d7d3432236a5,1,5.693,2024-08,3.13
f46ef45e-73a0-4a53-ab63-9e27d5306d80,50,1643.4519999999998,2024-01,1117.51
f46ef45e-73a0-4a53-ab63-9e27d5306d80,49,1578.8940000000002,2024-02,1073.69
f46ef45e-73a0-4a53-ab63-9e27d5306d80,77,2215.8140000000003,2024-03,1506.79
f46ef45e-73a0-4a53-ab63-9e27d5306d80,57,1894.6320000000005,2024-04,1288.36
f46ef45e-73a0-4a53-ab63-9e27d5306d80,55,1547.1400000000003,2024-05,1052.06
f46ef45e-73a0-4a53-ab63-9e27d5306d80,100,3236.5920000000006,2024-06,2200.90
f46ef45e-73a0-4a53-ab63-9e27d5306d80,137,4419.332,2024-07,3006.00
f46ef45e-73a0-4a53-ab63-9e27d5306d80,142,4752.360000000001,2024-08,3232.39
f46ef45e-73a0-4a53-ab63-9e27d5306d80,10,365.216,2024-09,248.34
f46ef45e-73a0-4a53-ab63-9e27d5306d80,35,1072.376,2024-01,684.37
f46ef45e-73a0-4a53-ab63-9e27d5306d80,26,611.6539999999999,2024-02,415.94
f46ef45e-73a0-4a53-ab63-9e27d5306d80,47,1456.3400000000006,2024-03,990.33
f46ef45e-73a0-4a53-ab63-9e27d5306d80,51,1701.5459999999996,2024-04,1128.97
f46ef45e-73a0-4a53-ab63-9e27d5306d80,58,2028.7600000000004,2024-05,1379.55
f46ef45e-73a0-4a53-ab63-9e27d5306d80,74,2582.668000000001,2024-06,1757.52
f46ef45e-73a0-4a53-ab63-9e27d5306d80,135,4800.802000000001,2024-07,3285.53
f46ef45e-73a0-4a53-ab63-9e27d5306d80,137,4795.740000000001,2024-08,3262.51
f46ef45e-73a0-4a53-ab63-9e27d5306d80,6,178.176,2024-09,121.16
eb4e611a-1b1c-42ab-802b-09c01adc9d16,61,1655.3120000000006,2024-01,1125.59
eb4e611a-1b1c-42ab-802b-09c01adc9d16,40,1225.1659999999997,2024-02,833.14
eb4e611a-1b1c-42ab-802b-09c01adc9d16,50,1549.1360000000002,2024-03,1053.42
eb4e611a-1b1c-42ab-802b-09c01adc9d16,60,1664.64,2024-04,1131.94
eb4e611a-1b1c-42ab-802b-09c01adc9d16,53,1447.8540000000005,2024-05,984.54
eb4e611a-1b1c-42ab-802b-09c01adc9d16,52,1572.8159999999996,2024-06,1071.47
eb4e611a-1b1c-42ab-802b-09c01adc9d16,90,2526.0840000000007,2024-07,1717.73
eb4e611a-1b1c-42ab-802b-09c01adc9d16,77,2474.676,2024-08,1682.76
eb4e611a-1b1c-42ab-802b-09c01adc9d16,3,72.632,2024-09,49.39
eb4e611a-1b1c-42ab-802b-09c01adc9d16,27,840.136,2024-01,571.30
eb4e611a-1b1c-42ab-802b-09c01adc9d16,22,582.654,2024-02,396.21
eb4e611a-1b1c-42ab-802b-09c01adc9d16,38,1173.104,2024-03,797.70
eb4e611a-1b1c-42ab-802b-09c01adc9d16,29,1070.4920000000004,2024-04,727.94
eb4e611a-1b1c-42ab-802b-09c01adc9d16,34,1164.0279999999998,2024-05,791.54
eb4e611a-1b1c-42ab-802b-09c01adc9d16,55,1698.1299999999999,2024-06,1154.70
eb4e611a-1b1c-42ab-802b-09c01adc9d16,95,3270.918,2024-07,2224.39
eb4e611a-1b1c-42ab-802b-09c01adc9d16,95,3004.9080000000013,2024-08,2043.29
eb4e611a-1b1c-42ab-802b-09c01adc9d16,7,198.596,2024-09,135.05
eff8bb4b-2784-405c-8874-d7d3432236a5,23,151.489,2024-01,68.19
eff8bb4b-2784-405c-8874-d7d3432236a5,16,79.584,2024-02,35.81
eff8bb4b-2784-405c-8874-d7d3432236a5,25,153.345,2024-03,69.01
eff8bb4b-2784-405c-8874-d7d3432236a5,33,173.26999999999992,2024-04,77.96
eff8bb4b-2784-405c-8874-d7d3432236a5,26,154.122,2024-05,69.36
eff8bb4b-2784-405c-8874-d7d3432236a5,34,193.52599999999995,2024-06,87.07
eff8bb4b-2784-405c-8874-d7d3432236a5,37,226.074,2024-07,101.74
eff8bb4b-2784-405c-8874-d7d3432236a5,24,112.61300000000001,2024-08,50.68
eff8bb4b-2784-405c-8874-d7d3432236a5,1,0.865,2024-09,0.39
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,45,1125.9869999999999,2024-01,765.69
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,37,1062.573,2024-02,722.54
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,51,1283.3809999999999,2024-03,871.63
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,74,1956.0669999999996,2024-04,1329.83
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,65,1738.2740000000003,2024-05,1182.04
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,70,2072.8060000000014,2024-06,1409.49
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,97,2686.172000000002,2024-07,1826.62
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,104,3209.990000000001,2024-08,2182.83
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,5,200.672,2024-09,136.45
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,22,470.43699999999995,2024-01,319.92
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,9,255.796,2024-02,173.95
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,18,673.0420000000001,2024-03,457.67
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,42,1142.781,2024-04,777.12
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,55,1758.0529999999999,2024-05,1195.48
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,34,931.1990000000001,2024-06,633.20
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,69,2339.283,2024-07,1590.68
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,85,2755.946,2024-08,1874.23
7d5cab96-6ea7-49a0-882f-49cf9e4c6c1a,8,263.876,2024-09,179.43
84ae1297-e8dc-492a-ad24-f70acf24a5cf,2,49.636,2024-01,27.30
84ae1297-e8dc-492a-ad24-f70acf24a5cf,2,39.118,2024-02,21.52
84ae1297-e8dc-492a-ad24-f70acf24a5cf,6,159.07299999999998,2024-03,87.48
84ae1297-e8dc-492a-ad24-f70acf24a5cf,4,100.775,2024-04,55.44
84ae1297-e8dc-492a-ad24-f70acf24a5cf,3,79.862,2024-05,43.92
84ae1297-e8dc-492a-ad24-f70acf24a5cf,12,232.15,2024-06,127.67
84ae1297-e8dc-492a-ad24-f70acf24a5cf,10,154.99399999999997,2024-07,85.25
84ae1297-e8dc-492a-ad24-f70acf24a5cf,17,348.829,2024-08,191.84
84ae1297-e8dc-492a-ad24-f70acf24a5cf,4,68.155,2024-01,37.49
84ae1297-e8dc-492a-ad24-f70acf24a5cf,4,55.007,2024-02,30.25
84ae1297-e8dc-492a-ad24-f70acf24a5cf,4,90.619,2024-03,49.84
84ae1297-e8dc-492a-ad24-f70acf24a5cf,5,56.087,2024-04,30.84
84ae1297-e8dc-492a-ad24-f70acf24a5cf,3,57.617999999999995,2024-05,31.69
84ae1297-e8dc-492a-ad24-f70acf24a5cf,6,84.663,2024-06,46.57
84ae1297-e8dc-492a-ad24-f70acf24a5cf,1,13.284,2024-07,7.31
84ae1297-e8dc-492a-ad24-f70acf24a5cf,1,23.448,2024-08,12.90
84ae1297-e8dc-492a-ad24-f70acf24a5cf,8,42.945,2024-01,19.32
84ae1297-e8dc-492a-ad24-f70acf24a5cf,11,39.821000000000005,2024-02,17.90
84ae1297-e8dc-492a-ad24-f70acf24a5cf,13,101.876,2024-03,45.85
84ae1297-e8dc-492a-ad24-f70acf24a5cf,18,121.28099999999998,2024-04,54.58
84ae1297-e8dc-492a-ad24-f70acf24a5cf,14,76.978,2024-05,34.64
84ae1297-e8dc-492a-ad24-f70acf24a5cf,20,126.66000000000001,2024-06,56.95
84ae1297-e8dc-492a-ad24-f70acf24a5cf,22,91.125,2024-07,41.00
84ae1297-e8dc-492a-ad24-f70acf24a5cf,20,139.111,2024-08,63.40
ca81a9d8-a809-4fdb-baf6-475b025bc9d9,2,45.933,2024-07,20.67
ca81a9d8-a809-4fdb-baf6-475b025bc9d9,3,8.866,2024-08,3.99
cdce3a30-4cc0-44cb-bf52-4867cba42002,122,3507.1080000000006,2024-01,2384.85
cdce3a30-4cc0-44cb-bf52-4867cba42002,90,2591.9880000000003,2024-02,1762.59
cdce3a30-4cc0-44cb-bf52-4867cba42002,123,3747.719999999999,2024-03,2548.38
cdce3a30-4cc0-44cb-bf52-4867cba42002,110,3223.2000000000003,2024-04,2191.79
cdce3a30-4cc0-44cb-bf52-4867cba42002,105,2831.968,2024-05,1925.74
cdce3a30-4cc0-44cb-bf52-4867cba42002,122,3384.8880000000004,2024-06,2323.36
cdce3a30-4cc0-44cb-bf52-4867cba42002,89,2521.6320000000005,2024-07,1714.70
cdce3a30-4cc0-44cb-bf52-4867cba42002,50,1508.4399999999996,2024-08,1025.75
cdce3a30-4cc0-44cb-bf52-4867cba42002,8,190.85600000000002,2024-09,129.78
cdce3a30-4cc0-44cb-bf52-4867cba42002,47,1385.928,2024-01,942.47
cdce3a30-4cc0-44cb-bf52-4867cba42002,70,1920.9080000000001,2024-02,1306.20
cdce3a30-4cc0-44cb-bf52-4867cba42002,68,1726.4520000000002,2024-03,1173.97
cdce3a30-4cc0-44cb-bf52-4867cba42002,65,2033.58,2024-04,1382.83
cdce3a30-4cc0-44cb-bf52-4867cba42002,84,2485.8279999999995,2024-05,1690.36
cdce3a30-4cc0-44cb-bf52-4867cba42002,68,1987.3639999999998,2024-06,1351.42
cdce3a30-4cc0-44cb-bf52-4867cba42002,85,2583.227999999999,2024-07,1760.32
cdce3a30-4cc0-44cb-bf52-4867cba42002,63,1900.5799999999995,2024-08,1292.42
cdce3a30-4cc0-44cb-bf52-4867cba42002,10,206.11599999999999,2024-09,140.17
3eb589ca-0a11-437a-8b86-26f92f356cb6,37,939.785,2024-01,639.07
3eb589ca-0a11-437a-8b86-26f92f356cb6,41,1031.622,2024-02,701.51
3eb589ca-0a11-437a-8b86-26f92f356cb6,58,1380.739,2024-03,938.92
3eb589ca-0a11-437a-8b86-26f92f356cb6,78,2142.8919999999994,2024-04,1457.16
3eb589ca-0a11-437a-8b86-26f92f356cb6,66,1704.5770000000002,2024-05,1159.14
3eb589ca-0a11-437a-8b86-26f92f356cb6,50,1202.8,2024-06,817.90
3eb589ca-0a11-437a-8b86-26f92f356cb6,91,2585.674,2024-07,1760.21
3eb589ca-0a11-437a-8b86-26f92f356cb6,91,2556.7819999999997,2024-08,1738.62
3eb589ca-0a11-437a-8b86-26f92f356cb6,8,223.34599999999998,2024-09,151.89
3eb589ca-0a11-437a-8b86-26f92f356cb6,70,1889.1600000000008,2024-01,1284.60
3eb589ca-0a11-437a-8b86-26f92f356cb6,41,1149.9769999999999,2024-02,781.99
3eb589ca-0a11-437a-8b86-26f92f356cb6,55,1403.2839999999997,2024-03,954.23
3eb589ca-0a11-437a-8b86-26f92f356cb6,70,1860.5279999999996,2024-04,1265.19
3eb589ca-0a11-437a-8b86-26f92f356cb6,90,2733.866,2024-05,1859.00
3eb589ca-0a11-437a-8b86-26f92f356cb6,75,2092.364,2024-06,1422.93
3eb589ca-0a11-437a-8b86-26f92f356cb6,136,3956.3439999999996,2024-07,2690.31
3eb589ca-0a11-437a-8b86-26f92f356cb6,146,4747.954,2024-08,3229.50
3eb589ca-0a11-437a-8b86-26f92f356cb6,11,285.458,2024-09,194.11
1048f981-fcf8-4ccf-a067-13a7f2007b2c,52,1501.0420000000004,2024-01,1020.71
1048f981-fcf8-4ccf-a067-13a7f2007b2c,43,1196.3190000000002,2024-02,813.50
1048f981-fcf8-4ccf-a067-13a7f2007b2c,53,1339.5610000000001,2024-03,910.89
1048f981-fcf8-4ccf-a067-13a7f2007b2c,50,1451.7060000000001,2024-04,987.14
1048f981-fcf8-4ccf-a067-13a7f2007b2c,45,1252.4269999999997,2024-05,851.64
1048f981-fcf8-4ccf-a067-13a7f2007b2c,59,1425.3010000000002,2024-06,969.25
1048f981-fcf8-4ccf-a067-13a7f2007b2c,60,1828.7319999999995,2024-07,1243.59
1048f981-fcf8-4ccf-a067-13a7f2007b2c,72,2208.206,2024-08,1501.62
1048f981-fcf8-4ccf-a067-13a7f2007b2c,4,111.834,2024-09,76.04
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,106,3272.2279999999996,2024-01,2225.16
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,75,2337.892,2024-02,1589.75
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,91,2785.516,2024-03,1894.17
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,80,2101.3440000000005,2024-04,1428.91
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,90,2249.344,2024-05,1529.58
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,88,2613.3720000000003,2024-06,1777.12
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,78,2319.6440000000002,2024-07,1577.36
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,65,1959.252,2024-08,1333.96
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,5,75.40799999999999,2024-09,52.48
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,66,2069.012,2024-01,1406.90
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,53,1657.7520000000002,2024-02,1127.24
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,66,1944.5719999999997,2024-03,1322.32
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,54,1596.592,2024-04,1085.67
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,74,2609.539999999998,2024-05,1774.47
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,60,1901.424,2024-06,1295.04
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,79,2693.0839999999994,2024-07,1831.29
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,62,1993.032,2024-08,1356.43
324a3dfc-b7ef-4995-bdbc-ee6c394561bf,8,231.068,2024-09,157.14
ec041e07-4218-4670-b70c-03c2265f9de2,61,1753.1300000000003,2024-01,1192.13
ec041e07-4218-4670-b70c-03c2265f9de2,37,1255.5720000000001,2024-02,853.77
ec041e07-4218-4670-b70c-03c2265f9de2,74,2336.0280000000002,2024-03,1588.50
ec041e07-4218-4670-b70c-03c2265f9de2,44,1322.348,2024-04,899.20
ec041e07-4218-4670-b70c-03c2265f9de2,46,1330.6600000000005,2024-05,904.85
ec041e07-4218-4670-b70c-03c2265f9de2,61,1852.312,2024-06,1259.55
ec041e07-4218-4670-b70c-03c2265f9de2,62,2092.5039999999995,2024-07,1422.90
ec041e07-4218-4670-b70c-03c2265f9de2,37,1192.5319999999997,2024-08,810.94
ec041e07-4218-4670-b70c-03c2265f9de2,1,70.236,2024-09,47.76
ec041e07-4218-4670-b70c-03c2265f9de2,28,757.884,2024-01,515.37
ec041e07-4218-4670-b70c-03c2265f9de2,29,898.11,2024-02,610.74
